"","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","SampleSize"
"522",9,NA,NA,0.00178375706379529,0,20
"523",10,NA,NA,0.000602878672414474,0,20
"524",1,-0.0552989504412846,-0.0502757453556404,NA,1,20
"525",3,0.0348353276250356,0.0346162211995571,0.0114846026712871,3,20
"526",9,0.0331343557695096,NA,NA,0,20
"527",4,NA,0.000741281904226083,0.000462459622144126,2,20
"528",9,0.00251707014196218,0.00235113953122178,0.0011330926115761,3,20
"529",3,-0.00256330815235522,-0.00362988310857788,-0.00047699524292567,3,20
"530",9,-0.00218038002561373,NA,NA,0,20
"531",6,NA,0.00835257509673727,NA,0,20
"532",7,0.0198917323976817,0.00217156468553059,NA,1,20
"533",4,-0.0483167609499687,-0.0497606670572428,-0.0410263994777601,3,20
"534",5,-0.0396023318246249,-0.0283149600707009,-0.0147602203551004,3,20
"535",9,-0.0844670539017189,-0.0807424858560387,-0.0465927204622392,3,20
"536",8,NA,0.00468041188081791,NA,0,20
"537",9,0.0144481016729687,0.012748348003719,NA,1,20
"538",9,-0.000430545208447528,-0.000371219001128242,NA,1,20
"539",3,NA,0.00450338681003737,NA,0,20
"540",4,0.0354809171339537,0.0443681967561292,0.0605115526875453,3,20
"541",3,-0.0407676731879607,-0.0538129290622887,-0.0220519185368384,3,20
"542",10,0.00161189019416183,0.00177079389949753,NA,1,20
"543",2,-0.168902028066377,-0.190898672416751,-0.165862736831106,3,20
"544",3,-0.118055910858079,-0.167454848078634,-0.066814582875272,3,20
"545",4,-0.0200503637076516,-0.035638140599344,-0.00293089641137534,3,20
"546",5,-0.0217750769928577,-0.0192016999631518,NA,1,20
"547",6,-0.00256687270879807,NA,-0.024241681261944,0,20
"548",7,-0.11893150543163,-0.0938538466060922,-0.0944503901307367,3,20
"549",8,-0.0311652847293201,-0.00896701051614401,NA,1,20
"550",9,-0.104817602150757,-0.0955710411686665,-0.0819025562701856,3,20
"551",10,-0.0944756729545535,-0.0624432584988705,-0.0892204739222199,3,20
"552",9,-0.00175705485882856,NA,NA,0,20
"553",1,-0.000377469591862907,NA,-0.000562430755710251,0,20
"554",5,NA,0.00614576848342918,0.00825180561636285,2,20
"555",9,0.00591667531961315,0.0336757894446481,NA,1,20
"556",9,NA,-0.0169942081418021,-0.00239933295023742,2,20
"557",2,-0.0465244459739976,-0.0409517554643239,-0.0273775645358255,3,20
"558",4,-0.00475387411619296,-0.0238174794519994,-0.0179740222813345,3,20
"559",8,NA,NA,-0.0567298818566451,0,20
"560",9,-0.0474666440615231,-0.0462761511817346,-0.0390411661012988,3,20
"561",10,-0.0383564259312727,-0.0105586225638332,-0.030270309514621,3,20
"562",10,-0.00250048741573783,NA,NA,0,20
"563",10,-0.0270518899222283,-0.0450004096529134,NA,1,20
"564",4,NA,NA,0.020095146220199,0,20
"565",6,0.00194314387275951,0.00222803289932849,NA,1,20
"566",9,0.0471676716240497,0.0437232303294641,0.0390773350499407,3,20
"567",10,0.00875228872323575,0.00307162023907048,0.0026963701392736,3,20
"568",9,NA,-0.000360112150308022,NA,0,20
"569",7,-0.0316015242420976,NA,NA,0,50
"570",6,0.0228418534269754,0.0235204404911764,NA,1,50
"571",6,-0.0178874881073273,-0.0125184938033916,NA,1,50
"572",3,0.00332721304770089,NA,NA,0,50
"573",4,0.074839058304722,0.062841383427771,0.0555879173217903,3,50
"574",7,0.0368770655269641,0.0247725496547171,0.0273576254638165,3,50
"575",4,NA,NA,-0.000417328914050057,0,50
"576",2,0.0669481829707589,0.0676815804867551,NA,1,50
"577",6,0.0180422119759646,0.0107161184498991,NA,1,50
"578",10,0.00901903571866969,NA,NA,0,50
"579",2,0.000693857931191354,0.00119253494306861,NA,1,50
"580",7,-0.0542780403272471,-0.0522998919635346,NA,1,50
"581",2,-0.0381638987651469,-0.0417247975773116,NA,1,50
"582",7,NA,0.00761515403310281,0.0100323602727325,2,50
"583",1,-0.00154715784263548,-0.00673102246675694,NA,1,50
"584",7,0.0443854916802006,0.038221624785437,NA,1,50
"585",1,0.00975236437214888,0.00983021191711817,NA,1,50
"586",4,-0.000979146875675075,-0.00047173217957962,NA,1,50
"587",4,-0.0356100941430584,-0.0225070227908826,NA,1,50
"588",1,NA,-0.00231918822595513,NA,0,50
"589",3,NA,0.00531252465424431,NA,0,50
"590",7,-0.00165877894698696,NA,NA,0,50
"591",3,-0.0321590861441221,-0.0281011272336182,NA,1,50
"592",4,-0.00745112573409168,NA,NA,0,50
"593",6,-0.0499390830315603,-0.0590961556787616,NA,1,50
"594",8,-0.040383765462138,-0.0309084175968388,NA,1,50
"595",9,-0.00424466840399224,-0.00160036786556728,NA,1,50
"596",10,-0.0807393202680064,-0.0690260578190592,-0.00945890315393821,3,50
"597",5,-0.000372597946538041,-0.000346216678960773,NA,1,50
"598",5,0.000252190376831691,0.000250715263997951,NA,1,50
"599",7,0.000208941074240297,NA,NA,0,50
"600",5,-0.0208434442484423,-0.0155874434163257,NA,1,50
"601",7,-0.0238793930783645,NA,NA,0,50
"602",3,0.102161582788146,0.0912114636037903,0.0612513812805004,3,50
"603",4,0.0759023307667843,0.0738622066944487,0.0174318605687166,3,50
"604",6,0.0408986142160112,0.037120677613034,0.00856993340611212,3,50
"605",8,0.0330606801884827,0.0256011583841301,NA,1,50
"606",10,0.0148014507995752,0.00322758014568747,NA,1,50
"607",3,-0.0228726242263691,-0.0203275993062919,NA,1,50
"608",4,NA,NA,-0.0311105680046203,0,50
"609",4,NA,NA,-0.00213050136558657,0,50
"610",4,NA,NA,-0.00178039488088224,0,50
"611",6,NA,NA,-0.0002254814611453,0,50
"612",4,NA,NA,-0.000243332513106492,0,50
"613",6,NA,NA,-0.000670673844105515,0,50
"614",4,NA,NA,-0.000297495875216756,0,50
"615",6,NA,NA,-0.000521118942092156,0,50
"616",4,NA,NA,-0.00134539837169722,0,50
"617",6,NA,NA,-0.000243797397584837,0,50
"618",6,NA,NA,-0.0115268420446938,0,50
"619",4,NA,NA,-0.000447201681853186,0,50
"620",6,NA,NA,-0.00106613462284063,0,50
"621",2,-0.0237075420366362,-0.0238053941062293,NA,1,50
"622",10,-0.00901110913001513,NA,NA,0,50
"623",10,NA,NA,-0.00764701404335766,0,50
"624",10,NA,NA,-0.00076754715122159,0,50
"625",10,NA,NA,-0.000358150505398558,0,50
"626",10,NA,NA,-0.000455781014536866,0,50
"627",1,-0.016850909235467,-0.0136420637734075,NA,1,50
"628",3,NA,-0.00158168704412504,NA,0,50
"629",9,-0.0524980076096832,-0.0700200009836918,NA,1,50
"630",1,-0.010431683058343,-0.0296663031086262,NA,1,50
"631",5,NA,NA,-0.00169245776947568,0,50
"632",4,NA,NA,-0.00109375979790778,0,50
"633",5,NA,NA,-0.00153198912062765,0,50
"634",4,NA,NA,-0.000558126980902028,0,50
"635",5,NA,NA,-0.000467826196750402,0,50
"636",4,NA,NA,-0.000429393506320947,0,50
"637",5,NA,NA,-0.000409753820506305,0,50
"638",5,NA,NA,-0.000610984266493772,0,50
"639",5,NA,NA,-0.000275306294746095,0,50
"640",4,NA,NA,-0.00223404228740847,0,50
"641",5,NA,NA,-0.000645019807776666,0,50
"642",4,NA,NA,-0.000320011045805085,0,50
"643",5,NA,NA,-0.049419226737838,0,50
"644",4,NA,NA,-0.0108729970524456,0,50
"645",5,NA,NA,-0.00314876324644993,0,50
"646",1,NA,NA,-0.0379417402341195,0,50
"647",1,NA,NA,-0.00389514549011637,0,50
"648",1,NA,NA,-0.00555979461482588,0,50
"649",1,NA,NA,-0.029232046171456,0,50
"650",1,NA,NA,-0.00373231694822353,0,50
"651",1,NA,NA,-0.00214659694373289,0,50
"652",1,NA,NA,-0.00153413499710337,0,50
"653",1,NA,NA,-0.000424648889622136,0,50
"654",1,NA,NA,-0.000407783560541979,0,50
"655",1,NA,NA,-0.00978256617577706,0,50
"656",1,NA,NA,0.000247758611268468,0,50
"657",1,NA,NA,0.00171656682539337,0,50
"658",1,NA,NA,0.00104420009263907,0,50
"659",3,NA,0.000347627249375243,NA,0,50
"660",4,0.115354644157983,0.115329353338561,0.0949197901469769,3,50
"661",5,0.0213251258620838,0.023384278876,0.00255361663339371,3,50
"662",7,0.00797086399760229,0.00910629771183265,0.0199640393879088,3,50
"663",10,0.101514562711227,0.0918539925547504,0.0896215310443636,3,50
"664",4,-0.000532558595918911,-0.00124937838159255,NA,1,50
"665",2,0.0688591797866375,0.0798266378119202,NA,1,50
"666",3,NA,0.00557442334759556,NA,0,50
"667",5,0.0638065046171785,0.0669050526204352,NA,1,50
"668",6,0.102614474643165,0.103196759609679,NA,1,50
"669",7,NA,0.00457637259834365,NA,0,50
"670",9,0.0703885187051002,0.0717008889504369,NA,1,50
"671",5,-0.000519948575022232,-0.000608478677279873,NA,1,50
"672",7,-0.00100401617063411,-0.00115001711681142,-0.00184999131256293,3,50
"673",5,0.0102381829037885,0.0342419567701865,0.0348518815586835,3,50
"674",7,0.000553695035092769,0.000626718533178232,0.00112135417017934,3,50
"675",8,-0.000267907720893733,NA,NA,0,50
"676",2,-0.0162860598091199,-0.0094867639499262,NA,1,50
"677",8,-0.0306464499890196,-0.0342299567446304,NA,1,50
"678",8,0.000266597537637469,0.000277980914380644,NA,1,50
"679",4,-0.00645381115290637,-0.0151429665677793,NA,1,50
"680",4,NA,-0.00047183496306729,NA,0,50
"681",5,0.000973691678486595,0.0011225330093177,NA,1,50
"682",2,-0.0115958169381222,-0.0275432629491215,NA,1,50
"683",3,-0.0658650544999102,-0.0684473298059795,-0.0199351501463182,3,50
"684",4,NA,-0.00222583188781518,NA,0,50
"685",5,-0.0340724912063156,-0.036266459501774,NA,1,50
"686",7,-0.175210338831703,-0.175844335924256,-0.132790584938838,3,50
"687",8,-0.00567568675339947,-0.0196293936125794,NA,1,50
"688",9,-0.033719383287811,-0.0469402394154139,NA,1,50
"689",3,-0.0029516104405171,-0.00209151001116526,NA,1,50
"690",5,-0.00163119917249721,-0.00123719931519745,NA,1,50
"691",5,NA,0.000574511569346314,NA,0,50
"692",4,NA,0.000342475305491456,NA,0,50
"693",3,0.0349879892483969,0.0371114916611566,0.0327248636613573,3,50
"694",5,0.000412252135227476,0.00058332561186622,NA,1,50
"695",7,0.0966250320916293,0.0958289252108774,0.0804897164492252,3,50
"696",9,0.00276816631605476,0.00464156155160873,NA,1,50
"697",10,NA,NA,-0.00108472006164907,0,50
"698",10,NA,NA,-0.000747233996702703,0,50
"699",4,0.0175795249733853,0.0108853409458104,NA,1,50
"700",8,0.0122145033536085,0.00762741045623897,NA,1,50
"701",10,0.0283226483093304,0.014357377380568,0.0370790569939213,3,50
"702",7,NA,-0.00408861520166592,NA,0,50
"703",2,-0.0120841333966792,-0.0104880532217949,NA,1,50
"704",3,-0.0273159086470979,-0.0285781522638993,NA,1,50
"705",4,-0.000404569432264634,NA,NA,0,50
"706",6,-0.00146506922640406,-0.00157104281343496,NA,1,50
"707",8,-0.00375345605542959,-0.000568445681612204,NA,1,50
"708",10,-0.000859837357350813,NA,NA,0,50
"709",4,NA,-0.00842436550343583,NA,0,50
"710",6,-0.00541615540307423,NA,NA,0,50
"711",10,-0.0251628682227734,-0.00837683033173231,NA,1,50
"712",4,NA,0.000375560132329898,NA,0,50
"713",6,0.000270658078405865,NA,NA,0,50
"714",2,0.0912929132903307,0.054039779831281,NA,1,50
"715",4,0.0183226352847443,0.0248776217649447,NA,1,50
"716",6,NA,0.0101916747915808,NA,0,50
"717",10,0.00371509112361468,0.0250522174013952,NA,1,50
"718",2,0.00354533361357831,0.00539061004937859,NA,1,50
"719",4,0.0254316293531509,0.027325152492638,NA,1,50
"720",4,-0.0475415855330468,-0.041920485468687,NA,1,50
"721",8,-0.00358819158309348,NA,NA,0,50
"722",9,-0.042232281755397,-0.0319273887581657,NA,1,50
"723",10,-0.0560019071585808,-0.0378835559990052,NA,1,50
"724",1,NA,NA,0.0349123046324204,0,50
"725",2,NA,NA,0.0243684392334009,0,50
"726",3,NA,NA,0.0030319854731489,0,50
"727",4,NA,NA,0.0991802664096611,0,50
"728",5,NA,NA,0.0149348152908395,0,50
"729",6,NA,NA,0.00809783103374846,0,50
"730",7,NA,NA,0.0683995488003868,0,50
"731",8,NA,NA,0.0651663943522716,0,50
"732",9,NA,NA,0.00687669926753988,0,50
"733",10,NA,NA,0.0292672083622416,0,50
"734",1,NA,NA,0.162134559134068,0,50
"735",2,NA,NA,0.0712609501082202,0,50
"736",3,NA,NA,0.0187518642111561,0,50
"737",4,NA,NA,0.0828819070354384,0,50
"738",5,NA,NA,0.0215105706277656,0,50
"739",6,NA,NA,0.0575094119168375,0,50
"740",7,NA,NA,0.089583404271333,0,50
"741",8,NA,NA,0.0442619474790158,0,50
"742",9,NA,NA,0.0432589592934492,0,50
"743",10,NA,NA,0.051109531488729,0,50
"744",1,NA,NA,0.0929619610932354,0,50
"745",2,NA,NA,0.0118433553683501,0,50
"746",3,NA,NA,0.0120399630313789,0,50
"747",4,NA,NA,0.00873529164233759,0,50
"748",5,NA,NA,0.0184910700433181,0,50
"749",6,NA,NA,0.0232224465612378,0,50
"750",7,NA,NA,0.0120316146534925,0,50
"751",8,NA,NA,0.0405783621892101,0,50
"752",9,NA,NA,0.0161635869346159,0,50
"753",10,NA,NA,0.0135991311079294,0,50
"754",1,NA,NA,0.0738197945236871,0,50
"755",2,NA,NA,0.0104913554418661,0,50
"756",3,NA,NA,0.00756512055234797,0,50
"757",4,NA,NA,0.0113277873985526,0,50
"758",5,NA,NA,0.0665139966162804,0,50
"759",6,NA,NA,0.0636892183850453,0,50
"760",7,NA,NA,0.0154256328542647,0,50
"761",8,NA,NA,0.02008536209975,0,50
"762",9,NA,NA,0.0536795388633268,0,50
"763",10,NA,NA,0.0172494024070908,0,50
"764",1,NA,NA,0.0169923084495883,0,50
"765",2,NA,NA,0.00327196876569309,0,50
"766",3,NA,NA,0.0278067023689124,0,50
"767",4,NA,NA,0.0138491860977262,0,50
"768",5,NA,NA,0.0116188913133618,0,50
"769",6,NA,NA,0.0142627756463945,0,50
"770",7,NA,NA,0.00272827224397499,0,50
"771",8,NA,NA,0.0363983207273996,0,50
"772",9,NA,NA,0.0158511263935822,0,50
"773",10,NA,NA,0.00718779743805457,0,50
"774",1,NA,NA,0.00790808925531329,0,50
"775",2,NA,NA,0.0110437954849221,0,50
"776",3,NA,NA,0.0796707078888035,0,50
"777",4,NA,NA,0.00871037473522769,0,50
"778",5,NA,NA,0.081765816527305,0,50
"779",6,NA,NA,0.0131001217171062,0,50
"780",7,NA,NA,0.00968933026565243,0,50
"781",8,NA,NA,0.0508671202878844,0,50
"782",9,NA,NA,0.0434848589738245,0,50
"783",10,NA,NA,0.00625993837386357,0,50
"784",1,NA,NA,0.0061735538157698,0,50
"785",2,NA,NA,0.141480962065703,0,50
"786",3,NA,NA,0.0809055392526947,0,50
"787",4,NA,NA,0.062631729187925,0,50
"788",5,NA,NA,0.12857437629279,0,50
"789",6,NA,NA,0.142685404960378,0,50
"790",7,NA,NA,0.121788507017527,0,50
"791",8,NA,NA,0.090933018184611,0,50
"792",9,NA,NA,0.0473507265533671,0,50
"793",10,NA,NA,0.118246042478277,0,50
"794",1,NA,NA,0.00801048293331328,0,50
"795",2,NA,NA,0.00678795332702538,0,50
"796",3,NA,NA,0.0036375560920432,0,50
"797",4,NA,NA,0.00406360022106317,0,50
"798",5,NA,NA,0.0495137801929993,0,50
"799",6,NA,NA,0.0132480925890904,0,50
"800",7,NA,NA,0.00634452614073435,0,50
"801",8,NA,NA,0.00562766834746274,0,50
"802",9,NA,NA,0.0043602553141269,0,50
"803",10,NA,NA,0.0398081574823193,0,50
"804",1,NA,NA,0.0136894835697685,0,50
"805",2,NA,NA,0.0977960737540774,0,50
"806",3,NA,NA,0.0415970742297719,0,50
"807",4,NA,NA,0.0208183816779289,0,50
"808",5,NA,NA,0.0245851833898489,0,50
"809",6,NA,NA,0.10506239887986,0,50
"810",7,NA,NA,0.0594731675036976,0,50
"811",8,NA,NA,0.0772149255103954,0,50
"812",9,NA,NA,0.0589042838707631,0,50
"813",10,NA,NA,0.0774882077031523,0,50
"814",3,NA,NA,-0.00133532291672236,0,50
"815",9,NA,NA,-0.00130115755475013,0,50
"816",10,NA,NA,-0.00251061430729993,0,50
"817",1,NA,NA,-0.000346707333974047,0,50
"818",1,-0.0590506842316542,-0.0432404584142257,-0.0647307750127592,3,50
"819",6,NA,NA,-0.000282107469584763,0,50
"820",3,0.0215000026460841,0.0249814924107782,NA,1,50
"821",4,NA,0.0103299982921428,NA,0,50
"822",6,0.0182967138664791,0.0251975872852229,NA,1,50
"823",10,0.027798171068992,0.0279059127644604,NA,1,50
"824",1,NA,NA,-0.00346976004604241,0,50
"825",8,NA,NA,-0.00117272823401724,0,50
"826",9,NA,NA,-0.000205206367137808,0,50
"827",1,NA,NA,-0.000214676405951619,0,50
"828",1,NA,NA,0.184169765770385,0,50
"829",2,NA,NA,0.140581451037581,0,50
"830",3,NA,NA,0.104894967793356,0,50
"831",4,NA,NA,0.046592868188545,0,50
"832",5,NA,NA,0.109535832446069,0,50
"833",6,NA,NA,0.0237810331241,0,50
"834",7,NA,NA,0.106273426636169,0,50
"835",8,NA,NA,0.114135480524142,0,50
"836",9,NA,NA,0.0880358955535938,0,50
"837",10,NA,NA,0.144037998479413,0,50
"838",1,NA,NA,0.151670065947444,0,50
"839",2,NA,NA,0.0122817012843077,0,50
"840",3,NA,NA,0.00860580425529821,0,50
"841",4,NA,NA,0.0194824267357922,0,50
"842",5,NA,NA,0.0112131737553501,0,50
"843",6,NA,NA,0.0108044556324786,0,50
"844",7,NA,NA,0.0138614998651687,0,50
"845",8,NA,NA,0.0153037820097292,0,50
"846",9,NA,NA,0.0171620571332258,0,50
"847",10,NA,NA,0.017680997055573,0,50
"848",1,NA,NA,0.160854353118195,0,50
"849",2,NA,NA,0.0171320653310324,0,50
"850",3,NA,NA,0.00843159420747802,0,50
"851",4,NA,NA,0.0177332128241934,0,50
"852",5,NA,NA,0.0111309255482516,0,50
"853",6,NA,NA,0.0481739469591748,0,50
"854",7,NA,NA,0.0252051436390828,0,50
"855",8,NA,NA,0.0193089934434019,0,50
"856",9,NA,NA,0.0139285687924256,0,50
"857",10,NA,NA,0.0254261276472404,0,50
"858",1,NA,NA,0.0164352340089031,0,50
"859",2,NA,NA,0.00115539287087665,0,50
"860",3,NA,NA,0.00557697696108558,0,50
"861",4,NA,NA,0.00292388525378568,0,50
"862",5,NA,NA,0.00272058730788103,0,50
"863",6,NA,NA,0.00494129800243879,0,50
"864",7,NA,NA,0.00107190367987057,0,50
"865",8,NA,NA,0.0302810753818344,0,50
"866",9,NA,NA,0.00630489063646653,0,50
"867",10,NA,NA,0.00508337922183255,0,50
"868",1,NA,NA,0.119846949004429,0,50
"869",2,NA,NA,0.0217020803664783,0,50
"870",3,NA,NA,0.0171473517729474,0,50
"871",4,NA,NA,0.00430274909051558,0,50
"872",5,NA,NA,0.0120566679834842,0,50
"873",6,NA,NA,0.00720059516054053,0,50
"874",7,NA,NA,0.046105519619581,0,50
"875",8,NA,NA,0.0355908961917298,0,50
"876",9,NA,NA,0.00867114430404154,0,50
"877",10,NA,NA,0.0672105737513255,0,50
"878",1,NA,NA,0.0152017878692552,0,50
"879",2,NA,NA,0.0161398682769468,0,50
"880",3,NA,NA,0.0372485765241586,0,50
"881",4,NA,NA,0.143288580945527,0,50
"882",5,NA,NA,0.0148473156142228,0,50
"883",6,NA,NA,0.0596698555552512,0,50
"884",7,NA,NA,0.103195770552562,0,50
"885",8,NA,NA,0.0194416634831991,0,50
"886",9,NA,NA,0.0672089930012984,0,50
"887",10,NA,NA,0.0346613157798828,0,50
"888",1,NA,NA,0.0185807399028762,0,50
"889",2,NA,NA,0.0266823694407386,0,50
"890",3,NA,NA,0.00834152010207042,0,50
"891",4,NA,NA,0.00471639716142141,0,50
"892",5,NA,NA,0.00396920108934616,0,50
"893",6,NA,NA,0.0108458124209523,0,50
"894",7,NA,NA,0.00244167434187367,0,50
"895",8,NA,NA,0.00137133432725272,0,50
"896",9,NA,NA,0.0288963210328528,0,50
"897",10,NA,NA,0.00652307448023126,0,50
"898",1,NA,NA,0.0266110587492305,0,50
"899",2,NA,NA,0.0355951330509342,0,50
"900",3,NA,NA,0.00839347684209612,0,50
"901",4,NA,NA,0.145688036095026,0,50
"902",5,NA,NA,0.0049004322778373,0,50
"903",6,NA,NA,0.0121567973428809,0,50
"904",7,NA,NA,0.018855952434613,0,50
"905",8,NA,NA,0.0186565190468638,0,50
"906",9,NA,NA,0.0729725246372907,0,50
"907",10,NA,NA,0.0855319200796362,0,50
"908",3,NA,NA,-0.000269442074611284,0,50
"909",9,NA,NA,-0.00165676938386211,0,50
"910",10,NA,NA,-0.0008216554795956,0,50
"911",2,NA,NA,-0.000217119017901773,0,50
"912",1,NA,NA,-0.000673966200854171,0,50
"913",1,NA,NA,-0.00157950857183267,0,50
"914",2,0.00655866177918176,0.0148497769279665,NA,1,50
"915",1,NA,NA,-0.00575825460824673,0,50
"916",2,NA,0.00030782985617893,NA,0,50
"917",8,NA,NA,-0.000975634901473621,0,50
"918",5,-0.0698907380606393,-0.0692401395134108,NA,1,50
"919",7,-0.00572467768637019,-0.00606130050398118,NA,1,50
"920",1,NA,NA,-0.00325341703264502,0,50
"921",1,NA,NA,0.0506330016833417,0,50
"922",2,NA,NA,0.113250534236785,0,50
"923",3,NA,NA,0.0776195850444034,0,50
"924",4,NA,NA,0.0390395543322983,0,50
"925",5,NA,NA,0.138908334003368,0,50
"926",6,NA,NA,0.0782084459763251,0,50
"927",7,NA,NA,0.126606450458883,0,50
"928",8,NA,NA,0.16059593409522,0,50
"929",9,NA,NA,0.19255302111801,0,50
"930",10,NA,NA,0.100015748233656,0,50
"931",1,NA,NA,0.149632062442759,0,50
"932",2,NA,NA,0.146684440293701,0,50
"933",3,NA,NA,0.107664009038564,0,50
"934",4,NA,NA,0.106937074629408,0,50
"935",5,NA,NA,0.135794429759855,0,50
"936",6,NA,NA,0.154168425460516,0,50
"937",7,NA,NA,0.171313823085777,0,50
"938",8,NA,NA,0.231503552720403,0,50
"939",9,NA,NA,0.212948176325304,0,50
"940",10,NA,NA,0.219604715069603,0,50
"941",1,NA,NA,0.00633046362049128,0,50
"942",2,NA,NA,0.00140579078141363,0,50
"943",3,NA,NA,0.0389555119060219,0,50
"944",4,NA,NA,0.00107604188115437,0,50
"945",5,NA,NA,0.0330022323990837,0,50
"946",6,NA,NA,0.0123635651351755,0,50
"947",7,NA,NA,0.00377998684433996,0,50
"948",8,NA,NA,0.0188128156242035,0,50
"949",9,NA,NA,0.00401252681299744,0,50
"950",10,NA,NA,0.0032350967552614,0,50
"951",1,NA,NA,0.0348098577384834,0,50
"952",2,0.00438360340060504,0.00505280076421043,0.220618594229954,3,50
"953",3,NA,NA,0.228805425453577,0,50
"954",4,NA,NA,0.131187161707458,0,50
"955",5,NA,NA,0.149220390413545,0,50
"956",6,NA,NA,0.209860364530447,0,50
"957",7,NA,NA,0.128513610336983,0,50
"958",8,NA,NA,0.192722872567444,0,50
"959",9,NA,NA,0.137782050357918,0,50
"960",10,NA,NA,0.15092777139606,0,50
"961",1,NA,NA,0.048767842317772,0,50
"962",2,NA,NA,0.0431100301968065,0,50
"963",3,NA,NA,0.104487072108083,0,50
"964",4,NA,NA,0.0274447026881462,0,50
"965",5,NA,NA,0.0139234489323315,0,50
"966",6,NA,NA,0.0998740410447901,0,50
"967",7,NA,NA,0.161119182668134,0,50
"968",8,NA,NA,0.169377375459235,0,50
"969",9,NA,NA,0.00858458894205817,0,50
"970",10,NA,NA,0.0387819495664966,0,50
"971",1,NA,NA,0.0569159603434332,0,50
"972",2,NA,NA,0.015609953604504,0,50
"973",3,NA,NA,0.00333150885301516,0,50
"974",4,NA,NA,0.00240078572175945,0,50
"975",5,NA,NA,0.0448191758157641,0,50
"976",6,NA,NA,0.0112525530574535,0,50
"977",7,NA,NA,0.00839074740796842,0,50
"978",8,NA,NA,0.0027605268122642,0,50
"979",9,NA,NA,0.00315912912357974,0,50
"980",10,NA,NA,0.00290469832601435,0,50
"981",1,NA,NA,0.0804436175258655,0,50
"982",2,NA,NA,0.0197530890840827,0,50
"983",3,NA,NA,0.0261358510557209,0,50
"984",4,NA,NA,0.0119564414944119,0,50
"985",5,NA,NA,0.0357406800615203,0,50
"986",6,NA,NA,0.0271068682698287,0,50
"987",7,NA,NA,0.0470744978807754,0,50
"988",8,NA,NA,0.0378689431467292,0,50
"989",9,NA,NA,0.0207756854216383,0,50
"990",10,NA,NA,0.0235767505977912,0,50
"991",5,-0.000302249155830939,-0.000497923655246184,NA,1,50
"992",3,NA,NA,-0.000838996528216587,0,50
"993",9,NA,NA,-0.000416341025687091,0,50
"994",10,NA,NA,-0.000848700162585854,0,50
"995",1,NA,NA,-0.00203735897161331,0,50
"996",1,NA,NA,-0.0073353199864313,0,50
"997",5,NA,NA,-0.000311576278330691,0,50
"998",6,NA,NA,-0.000950080205216831,0,50
"999",1,NA,NA,-0.00215313959871545,0,50
"1000",8,NA,NA,-0.000606135656891894,0,50
"1001",5,0.0249807843893482,0.030956857903408,NA,1,50
"1002",1,NA,NA,-0.00094496343057435,0,50
"1003",1,NA,NA,0.0621120787599507,0,50
"1004",2,0.0144589440521264,0.0245356239351997,0.289932689967068,3,50
"1005",3,NA,NA,0.247414197858857,0,50
"1006",4,0.0388388708142673,0.0435547965090351,0.296020223441701,3,50
"1007",5,NA,NA,0.246174597635857,0,50
"1008",6,NA,NA,0.25680246717668,0,50
"1009",7,0.0199089358073383,0.0234622309688352,0.321559825216937,3,50
"1010",8,0.0487284466363288,0.0583926977912576,0.306741785520181,3,50
"1011",9,NA,NA,0.210893130981742,0,50
"1012",10,NA,NA,0.272228581000377,0,50
"1013",1,NA,NA,0.0898190252152411,0,50
"1014",2,NA,NA,0.00208966613506381,0,50
"1015",3,NA,NA,0.0872280947534142,0,50
"1016",4,NA,NA,0.00113128324941948,0,50
"1017",5,NA,NA,0.124816038221735,0,50
"1018",6,NA,NA,0.0747045372612862,0,50
"1019",7,NA,NA,0.00529738644333639,0,50
"1020",8,NA,NA,0.0131920820942079,0,50
"1021",9,NA,NA,0.00878408404547888,0,50
"1022",10,NA,NA,0.00910403316020485,0,50
"1023",1,NA,NA,0.0443329621800682,0,50
"1024",2,NA,NA,0.0240501692913984,0,50
"1025",3,NA,NA,0.0170048216291254,0,50
"1026",4,NA,NA,0.003542673606571,0,50
"1027",5,NA,NA,0.0334234755558598,0,50
"1028",6,NA,NA,0.0317147880233621,0,50
"1029",7,NA,NA,0.0166380675295578,0,50
"1030",8,NA,NA,0.0232274281839969,0,50
"1031",9,NA,NA,0.0212091446579662,0,50
"1032",10,NA,NA,0.010799051923994,0,50
"1033",1,NA,NA,0.00457201919918412,0,50
"1034",2,NA,NA,0.0602631824488863,0,50
"1035",3,NA,NA,0.14509263171602,0,50
"1036",4,NA,NA,0.148964432395046,0,50
"1037",5,NA,NA,0.0639843497754294,0,50
"1038",6,NA,NA,0.057489419950742,0,50
"1039",7,NA,NA,0.0521597641735623,0,50
"1040",8,NA,NA,0.191601587958105,0,50
"1041",9,NA,NA,0.0240061896686725,0,50
"1042",10,NA,NA,0.0695449754350193,0,50
"1043",1,NA,NA,0.00622966376388156,0,50
"1044",2,NA,NA,0.0259456839168221,0,50
"1045",3,NA,NA,0.0103916196984374,0,50
"1046",4,NA,NA,0.00732984869704193,0,50
"1047",5,NA,NA,0.0136865154573264,0,50
"1048",6,NA,NA,0.0280964734088125,0,50
"1049",7,NA,NA,0.0115419559282529,0,50
"1050",8,NA,NA,0.00854425777886922,0,50
"1051",9,NA,NA,0.00781657751927871,0,50
