"","Source","Sink","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","SampleSize"
"927","sp23","sp24",7,NA,NA,0.126606450458883,0,50
"928","sp23","sp24",8,NA,NA,0.16059593409522,0,50
"929","sp23","sp24",9,NA,NA,0.19255302111801,0,50
"930","sp23","sp24",10,NA,NA,0.100015748233656,0,50
"931","sp23","sp25",1,NA,NA,0.149632062442759,0,50
"932","sp23","sp25",2,NA,NA,0.146684440293701,0,50
"933","sp23","sp25",3,NA,NA,0.107664009038564,0,50
"934","sp23","sp25",4,NA,NA,0.106937074629408,0,50
"935","sp23","sp25",5,NA,NA,0.135794429759855,0,50
"936","sp23","sp25",6,NA,NA,0.154168425460516,0,50
"937","sp23","sp25",7,NA,NA,0.171313823085777,0,50
"938","sp23","sp25",8,NA,NA,0.231503552720403,0,50
"939","sp23","sp25",9,NA,NA,0.212948176325304,0,50
"940","sp23","sp25",10,NA,NA,0.219604715069603,0,50
"941","sp23","sp26",1,NA,NA,0.00633046362049128,0,50
"942","sp23","sp26",2,NA,NA,0.00140579078141363,0,50
"943","sp23","sp26",3,NA,NA,0.0389555119060219,0,50
"944","sp23","sp26",4,NA,NA,0.00107604188115437,0,50
"945","sp23","sp26",5,NA,NA,0.0330022323990837,0,50
"946","sp23","sp26",6,NA,NA,0.0123635651351755,0,50
"947","sp23","sp26",7,NA,NA,0.00377998684433996,0,50
"948","sp23","sp26",8,NA,NA,0.0188128156242035,0,50
"949","sp23","sp26",9,NA,NA,0.00401252681299744,0,50
"950","sp23","sp26",10,NA,NA,0.0032350967552614,0,50
"951","sp23","sp27",1,NA,NA,0.0348098577384834,0,50
"952","sp23","sp27",2,0.00438360340060504,0.00505280076421043,0.220618594229954,3,50
"953","sp23","sp27",3,NA,NA,0.228805425453577,0,50
"954","sp23","sp27",4,NA,NA,0.131187161707458,0,50
"955","sp23","sp27",5,NA,NA,0.149220390413545,0,50
"956","sp23","sp27",6,NA,NA,0.209860364530447,0,50
"957","sp23","sp27",7,NA,NA,0.128513610336983,0,50
"958","sp23","sp27",8,NA,NA,0.192722872567444,0,50
"959","sp23","sp27",9,NA,NA,0.137782050357918,0,50
"960","sp23","sp27",10,NA,NA,0.15092777139606,0,50
"961","sp23","sp28",1,NA,NA,0.048767842317772,0,50
"962","sp23","sp28",2,NA,NA,0.0431100301968065,0,50
"963","sp23","sp28",3,NA,NA,0.104487072108083,0,50
"964","sp23","sp28",4,NA,NA,0.0274447026881462,0,50
"965","sp23","sp28",5,NA,NA,0.0139234489323315,0,50
"966","sp23","sp28",6,NA,NA,0.0998740410447901,0,50
"967","sp23","sp28",7,NA,NA,0.161119182668134,0,50
"968","sp23","sp28",8,NA,NA,0.169377375459235,0,50
"969","sp23","sp28",9,NA,NA,0.00858458894205817,0,50
"970","sp23","sp28",10,NA,NA,0.0387819495664966,0,50
"971","sp23","sp29",1,NA,NA,0.0569159603434332,0,50
"972","sp23","sp29",2,NA,NA,0.015609953604504,0,50
"973","sp23","sp29",3,NA,NA,0.00333150885301516,0,50
"974","sp23","sp29",4,NA,NA,0.00240078572175945,0,50
"975","sp23","sp29",5,NA,NA,0.0448191758157641,0,50
"976","sp23","sp29",6,NA,NA,0.0112525530574535,0,50
"977","sp23","sp29",7,NA,NA,0.00839074740796842,0,50
"978","sp23","sp29",8,NA,NA,0.0027605268122642,0,50
"979","sp23","sp29",9,NA,NA,0.00315912912357974,0,50
"980","sp23","sp29",10,NA,NA,0.00290469832601435,0,50
"981","sp23","sp30",1,NA,NA,0.0804436175258655,0,50
"982","sp23","sp30",2,NA,NA,0.0197530890840827,0,50
"983","sp23","sp30",3,NA,NA,0.0261358510557209,0,50
"984","sp23","sp30",4,NA,NA,0.0119564414944119,0,50
"985","sp23","sp30",5,NA,NA,0.0357406800615203,0,50
"986","sp23","sp30",6,NA,NA,0.0271068682698287,0,50
"987","sp23","sp30",7,NA,NA,0.0470744978807754,0,50
"988","sp23","sp30",8,NA,NA,0.0378689431467292,0,50
"989","sp23","sp30",9,NA,NA,0.0207756854216383,0,50
"990","sp23","sp30",10,NA,NA,0.0235767505977912,0,50
"991","sp23","sp31",5,-0.000302249155830939,-0.000497923655246184,NA,1,50
"992","sp23","sp32",3,NA,NA,-0.000838996528216587,0,50
"993","sp23","sp32",9,NA,NA,-0.000416341025687091,0,50
"994","sp23","sp32",10,NA,NA,-0.000848700162585854,0,50
"995","sp23","sp38",1,NA,NA,-0.00203735897161331,0,50
"996","sp23","sp40",1,NA,NA,-0.0073353199864313,0,50
"997","sp23","sp42",5,NA,NA,-0.000311576278330691,0,50
"998","sp23","sp42",6,NA,NA,-0.000950080205216831,0,50
"999","sp23","sp46",1,NA,NA,-0.00215313959871545,0,50
"1000","sp23","sp46",8,NA,NA,-0.000606135656891894,0,50
"1001","sp23","sp47",5,0.0249807843893482,0.030956857903408,NA,1,50
"1002","sp23","sp49",1,NA,NA,-0.00094496343057435,0,50
"1003","sp24","sp25",1,NA,NA,0.0621120787599507,0,50
"1004","sp24","sp25",2,0.0144589440521264,0.0245356239351997,0.289932689967068,3,50
"1005","sp24","sp25",3,NA,NA,0.247414197858857,0,50
"1006","sp24","sp25",4,0.0388388708142673,0.0435547965090351,0.296020223441701,3,50
"1007","sp24","sp25",5,NA,NA,0.246174597635857,0,50
"1008","sp24","sp25",6,NA,NA,0.25680246717668,0,50
"1009","sp24","sp25",7,0.0199089358073383,0.0234622309688352,0.321559825216937,3,50
"1010","sp24","sp25",8,0.0487284466363288,0.0583926977912576,0.306741785520181,3,50
"1011","sp24","sp25",9,NA,NA,0.210893130981742,0,50
"1012","sp24","sp25",10,NA,NA,0.272228581000377,0,50
"1013","sp24","sp26",1,NA,NA,0.0898190252152411,0,50
"1014","sp24","sp26",2,NA,NA,0.00208966613506381,0,50
"1015","sp24","sp26",3,NA,NA,0.0872280947534142,0,50
"1016","sp24","sp26",4,NA,NA,0.00113128324941948,0,50
"1017","sp24","sp26",5,NA,NA,0.124816038221735,0,50
"1018","sp24","sp26",6,NA,NA,0.0747045372612862,0,50
"1019","sp24","sp26",7,NA,NA,0.00529738644333639,0,50
"1020","sp24","sp26",8,NA,NA,0.0131920820942079,0,50
"1021","sp24","sp26",9,NA,NA,0.00878408404547888,0,50
"1022","sp24","sp26",10,NA,NA,0.00910403316020485,0,50
"1023","sp24","sp27",1,NA,NA,0.0443329621800682,0,50
"1024","sp24","sp27",2,NA,NA,0.0240501692913984,0,50
"1025","sp24","sp27",3,NA,NA,0.0170048216291254,0,50
"1026","sp24","sp27",4,NA,NA,0.003542673606571,0,50
"1027","sp24","sp27",5,NA,NA,0.0334234755558598,0,50
"1028","sp24","sp27",6,NA,NA,0.0317147880233621,0,50
"1029","sp24","sp27",7,NA,NA,0.0166380675295578,0,50
"1030","sp24","sp27",8,NA,NA,0.0232274281839969,0,50
"1031","sp24","sp27",9,NA,NA,0.0212091446579662,0,50
"1032","sp24","sp27",10,NA,NA,0.010799051923994,0,50
"1033","sp24","sp28",1,NA,NA,0.00457201919918412,0,50
"1034","sp24","sp28",2,NA,NA,0.0602631824488863,0,50
"1035","sp24","sp28",3,NA,NA,0.14509263171602,0,50
"1036","sp24","sp28",4,NA,NA,0.148964432395046,0,50
"1037","sp24","sp28",5,NA,NA,0.0639843497754294,0,50
"1038","sp24","sp28",6,NA,NA,0.057489419950742,0,50
"1039","sp24","sp28",7,NA,NA,0.0521597641735623,0,50
"1040","sp24","sp28",8,NA,NA,0.191601587958105,0,50
"1041","sp24","sp28",9,NA,NA,0.0240061896686725,0,50
"1042","sp24","sp28",10,NA,NA,0.0695449754350193,0,50
"1043","sp24","sp29",1,NA,NA,0.00622966376388156,0,50
"1044","sp24","sp29",2,NA,NA,0.0259456839168221,0,50
"1045","sp24","sp29",3,NA,NA,0.0103916196984374,0,50
"1046","sp24","sp29",4,NA,NA,0.00732984869704193,0,50
"1047","sp24","sp29",5,NA,NA,0.0136865154573264,0,50
"1048","sp24","sp29",6,NA,NA,0.0280964734088125,0,50
"1049","sp24","sp29",7,NA,NA,0.0115419559282529,0,50
"1050","sp24","sp29",8,NA,NA,0.00854425777886922,0,50
"1051","sp24","sp29",9,NA,NA,0.00781657751927871,0,50
"1052","sp24","sp29",10,NA,NA,0.00879246414325051,0,50
"1053","sp24","sp30",1,NA,NA,0.0112301715663918,0,50
"1054","sp24","sp30",2,NA,NA,0.0293770390663743,0,50
"1055","sp24","sp30",3,NA,NA,0.116301725336319,0,50
"1056","sp24","sp30",4,NA,NA,0.0743420516311364,0,50
"1057","sp24","sp30",5,NA,NA,0.118434398485663,0,50
"1058","sp24","sp30",6,NA,NA,0.13004764306558,0,50
"1059","sp24","sp30",7,NA,NA,0.046776706684419,0,50
"1060","sp24","sp30",8,NA,NA,0.117544640182212,0,50
"1061","sp24","sp30",9,NA,NA,0.10950364695579,0,50
"1062","sp24","sp30",10,NA,NA,0.123351984983188,0,50
"1063","sp24","sp32",3,NA,NA,-0.00373344428596336,0,50
"1064","sp24","sp32",9,NA,NA,-0.00208299419056905,0,50
"1065","sp24","sp32",10,NA,NA,-0.00161703566807187,0,50
"1066","sp24","sp37",2,NA,NA,-0.000211124481404163,0,50
"1067","sp24","sp38",1,NA,NA,-0.000284421455638643,0,50
"1068","sp24","sp40",1,NA,NA,-0.00420580124821627,0,50
"1069","sp24","sp42",2,-0.00183141478021603,-0.00202800137607357,NA,1,50
"1070","sp24","sp42",4,-0.0194817893360376,-0.0316136857325741,NA,1,50
"1071","sp24","sp42",5,NA,NA,-0.000564840289005809,0,50
"1072","sp24","sp42",6,NA,NA,-0.0174484825064391,0,50
"1073","sp24","sp46",1,NA,NA,-0.0508182550507591,0,50
"1074","sp24","sp46",6,NA,NA,-0.000535795816309995,0,50
"1075","sp24","sp46",8,NA,NA,-0.000425039585018687,0,50
"1076","sp24","sp49",1,NA,NA,-0.00120348173612222,0,50
"1077","sp25","sp26",1,NA,NA,0.00569984473606841,0,50
"1078","sp25","sp26",2,NA,NA,0.00414462219416159,0,50
"1079","sp25","sp26",3,NA,NA,0.0221882564140939,0,50
"1080","sp25","sp26",4,NA,NA,0.0010473860421943,0,50
"1081","sp25","sp26",5,NA,NA,0.0255531447753712,0,50
"1082","sp25","sp26",6,NA,NA,0.0497030224501447,0,50
"1083","sp25","sp26",7,NA,NA,0.0156589558825368,0,50
"1084","sp25","sp26",8,NA,NA,0.00807119477716119,0,50
"1085","sp25","sp26",9,NA,NA,0.00247497038348438,0,50
"1086","sp25","sp26",10,NA,NA,0.0129617252516786,0,50
"1087","sp25","sp27",1,NA,NA,0.0236523594595082,0,50
"1088","sp25","sp27",2,NA,NA,0.0563106160962497,0,50
"1089","sp25","sp27",3,NA,NA,0.018361424264688,0,50
"1090","sp25","sp27",4,NA,NA,0.00969174828533039,0,50
"1091","sp25","sp27",5,NA,NA,0.113265737843554,0,50
"1092","sp25","sp27",6,NA,NA,0.138479949575178,0,50
"1093","sp25","sp27",7,NA,NA,0.0395133019573742,0,50
"1094","sp25","sp27",8,NA,NA,0.0317251782309435,0,50
"1095","sp25","sp27",9,NA,NA,0.039542325664662,0,50
"1096","sp25","sp27",10,NA,NA,0.02322055296998,0,50
"1097","sp25","sp28",1,NA,NA,0.0167899001629111,0,50
"1098","sp25","sp28",2,NA,NA,0.0226282645192786,0,50
"1099","sp25","sp28",3,NA,NA,0.0346728981741219,0,50
"1100","sp25","sp28",4,NA,NA,0.120011538693059,0,50
"1101","sp25","sp28",5,NA,NA,0.0353779640370523,0,50
"1102","sp25","sp28",6,NA,NA,0.0926365625438137,0,50
"1103","sp25","sp28",7,NA,NA,0.0704831150518622,0,50
"1104","sp25","sp28",8,NA,NA,0.162617165350764,0,50
"1105","sp25","sp28",9,NA,NA,0.00576386579657864,0,50
"1106","sp25","sp28",10,NA,NA,0.111339188879609,0,50
"1107","sp25","sp29",1,NA,NA,0.039458508391719,0,50
"1108","sp25","sp29",2,NA,NA,0.12104098088788,0,50
"1109","sp25","sp29",3,NA,NA,0.00214810249501275,0,50
"1110","sp25","sp29",4,NA,NA,0.0269903820088652,0,50
"1111","sp25","sp29",5,NA,NA,0.0119875719570784,0,50
"1112","sp25","sp29",6,NA,NA,0.0835703223610405,0,50
"1113","sp25","sp29",7,NA,NA,0.0328322269193372,0,50
"1114","sp25","sp29",8,NA,NA,0.00316001573251625,0,50
"1115","sp25","sp29",9,NA,NA,0.00317779125122503,0,50
"1116","sp25","sp29",10,NA,NA,0.00360626172088378,0,50
"1117","sp25","sp30",1,NA,NA,0.109346701207253,0,50
"1118","sp25","sp30",2,NA,NA,0.0361502186806297,0,50
"1119","sp25","sp30",3,NA,NA,0.0221953313412301,0,50
"1120","sp25","sp30",4,NA,NA,0.0571949068037719,0,50
"1121","sp25","sp30",5,NA,NA,0.0261827482491073,0,50
"1122","sp25","sp30",6,NA,NA,0.0483961600458357,0,50
"1123","sp25","sp30",7,NA,NA,0.0246041162034756,0,50
"1124","sp25","sp30",8,NA,NA,0.0434491137612506,0,50
"1125","sp25","sp30",9,NA,NA,0.0188658174061828,0,50
"1126","sp25","sp30",10,NA,NA,0.0406631047098054,0,50
"1127","sp25","sp32",3,NA,NA,-0.000712500461462216,0,50
"1128","sp25","sp32",9,NA,NA,-0.000367409247216621,0,50
"1129","sp25","sp32",10,NA,NA,-0.00254235003599876,0,50
"1130","sp25","sp37",2,NA,NA,-0.000984931227888593,0,50
"1131","sp25","sp38",1,NA,NA,-0.00276937424711519,0,50
"1132","sp25","sp40",1,NA,NA,-0.00333976801155698,0,50
"1133","sp25","sp42",4,-0.000541266937486534,-0.000985040954378697,NA,1,50
"1134","sp25","sp42",5,NA,NA,-0.00331731409712166,0,50
"1135","sp25","sp42",6,NA,NA,-0.00311964951700058,0,50
"1136","sp25","sp46",1,NA,NA,-0.00564218042503382,0,50
"1137","sp25","sp46",6,NA,NA,-0.00035647997381479,0,50
"1138","sp25","sp46",8,NA,NA,-0.000260048205748796,0,50
"1139","sp25","sp49",1,NA,NA,-0.000642077163962287,0,50
"1140","sp26","sp27",1,NA,NA,0.0862747403600943,0,50
"1141","sp26","sp27",2,NA,NA,0.00031151470932995,0,50
"1142","sp26","sp27",3,NA,NA,0.0573044641410649,0,50
"1143","sp26","sp27",4,NA,NA,0.00148732606448544,0,50
"1144","sp26","sp27",5,NA,NA,0.0377200996853198,0,50
"1145","sp26","sp27",6,NA,NA,0.00575736072454918,0,50
"1146","sp26","sp27",7,NA,NA,0.000615751999810589,0,50
"1147","sp26","sp27",8,NA,NA,0.0819066084883937,0,50
"1148","sp26","sp27",9,NA,NA,0.0222663819765173,0,50
"1149","sp26","sp27",10,NA,NA,0.000514641604929576,0,50
"1150","sp26","sp28",1,NA,NA,0.00464441260521305,0,50
"1151","sp26","sp28",2,NA,NA,0.0318060940764691,0,50
"1152","sp26","sp28",3,NA,NA,0.125207706558203,0,50
"1153","sp26","sp28",4,NA,NA,0.00466501976997967,0,50
"1154","sp26","sp28",5,NA,NA,0.0147081989665276,0,50
"1155","sp26","sp28",6,NA,NA,0.0778111563125388,0,50
"1156","sp26","sp28",7,NA,NA,0.0101749842574841,0,50
"1157","sp26","sp28",8,NA,NA,0.0428078089216107,0,50
"1158","sp26","sp28",9,NA,NA,0.0236480401358105,0,50
"1159","sp26","sp28",10,NA,NA,0.0334347276609952,0,50
"1160","sp26","sp29",1,NA,NA,0.00614240723219201,0,50
"1161","sp26","sp29",2,NA,NA,0.0437991947303335,0,50
"1162","sp26","sp29",3,NA,NA,0.0384017653121623,0,50
"1163","sp26","sp29",4,NA,NA,0.00924739761418426,0,50
"1164","sp26","sp29",5,NA,NA,0.0178746801418746,0,50
"1165","sp26","sp29",6,NA,NA,0.06493479210128,0,50
"1166","sp26","sp29",7,NA,NA,0.067794661383559,0,50
"1167","sp26","sp29",8,NA,NA,0.00797676128809277,0,50
"1168","sp26","sp29",9,NA,NA,0.041288096582714,0,50
"1169","sp26","sp29",10,NA,NA,0.0630987893047412,0,50
"1170","sp26","sp30",1,NA,NA,0.00534390834724806,0,50
"1171","sp26","sp30",2,NA,NA,0.00974918680720813,0,50
"1172","sp26","sp30",3,NA,NA,0.0695173422841183,0,50
"1173","sp26","sp30",4,NA,NA,0.019980543460806,0,50
"1174","sp26","sp30",5,NA,NA,0.0642970333658548,0,50
"1175","sp26","sp30",6,NA,NA,0.0989524695710508,0,50
"1176","sp26","sp30",7,NA,NA,0.0622023976026873,0,50
"1177","sp26","sp30",8,NA,NA,0.0991622377103851,0,50
"1178","sp26","sp30",9,NA,NA,0.109698294864716,0,50
"1179","sp26","sp30",10,NA,NA,0.0773575455172039,0,50
"1180","sp26","sp32",3,NA,NA,-0.00223160166863794,0,50
"1181","sp26","sp32",9,NA,NA,-0.00208459394141985,0,50
"1182","sp26","sp32",10,NA,NA,-0.0419810135782245,0,50
"1183","sp26","sp37",2,NA,NA,-0.000356401561932473,0,50
"1184","sp26","sp40",1,NA,NA,-0.000768768980848821,0,50
"1185","sp26","sp42",6,NA,NA,-0.000907514542781178,0,50
"1186","sp26","sp46",1,NA,NA,-0.00319455333376671,0,50
"1187","sp26","sp46",2,NA,NA,-0.0157978181618966,0,50
"1188","sp26","sp46",6,NA,NA,-0.0103015692721107,0,50
"1189","sp26","sp46",8,NA,NA,-0.0462822400608063,0,50
"1190","sp26","sp46",9,NA,NA,-0.0185695785889637,0,50
"1191","sp26","sp49",1,NA,NA,-0.00234205135873768,0,50
"1192","sp27","sp28",1,NA,NA,0.0740076711565253,0,50
"1193","sp27","sp28",2,NA,NA,0.00706827819408481,0,50
"1194","sp27","sp28",3,NA,NA,0.036941726608488,0,50
"1195","sp27","sp28",4,NA,NA,0.00254072975567129,0,50
"1196","sp27","sp28",5,NA,NA,0.0106871663130867,0,50
"1197","sp27","sp28",6,NA,NA,0.0212827949822426,0,50
"1198","sp27","sp28",7,NA,NA,0.0176418688234075,0,50
"1199","sp27","sp28",8,NA,NA,0.0275228185588362,0,50
"1200","sp27","sp28",9,NA,NA,0.00249950977870309,0,50
"1201","sp27","sp28",10,NA,NA,0.00520643680687443,0,50
"1202","sp27","sp29",1,NA,NA,0.0977084800800317,0,50
"1203","sp27","sp29",2,NA,NA,0.005243255350627,0,50
"1204","sp27","sp29",3,NA,NA,0.00221560517391854,0,50
"1205","sp27","sp29",4,NA,NA,0.000229502976300351,0,50
"1206","sp27","sp29",5,NA,NA,0.008054236008748,0,50
"1207","sp27","sp29",6,NA,NA,0.00837075272709347,0,50
"1208","sp27","sp29",7,NA,NA,0.00133590991880265,0,50
"1209","sp27","sp29",8,NA,NA,0.000978366821062711,0,50
"1210","sp27","sp29",9,NA,NA,0.00106921704224818,0,50
"1211","sp27","sp29",10,NA,NA,0.000533869970069737,0,50
"1212","sp27","sp30",1,-0.000922547687663052,NA,0.0781107481340971,0,50
"1213","sp27","sp30",2,NA,NA,0.00385187127647327,0,50
"1214","sp27","sp30",3,NA,NA,0.011066233008353,0,50
"1215","sp27","sp30",4,NA,NA,0.0011186367293194,0,50
"1216","sp27","sp30",5,NA,NA,0.00787292952645771,0,50
"1217","sp27","sp30",6,NA,NA,0.00767552564445028,0,50
"1218","sp27","sp30",7,NA,NA,0.00493392052318991,0,50
"1219","sp27","sp30",8,NA,NA,0.0128625504966083,0,50
"1220","sp27","sp30",9,NA,NA,0.00539957184399901,0,50
"1221","sp27","sp30",10,NA,NA,0.00552749892729945,0,50
"1222","sp27","sp32",3,NA,NA,-0.000355241199326151,0,50
"1223","sp27","sp36",4,-0.000864896040425372,-0.000819468122767651,NA,1,50
"1224","sp27","sp38",1,NA,NA,-0.00197827544788449,0,50
"1225","sp27","sp39",1,-0.00234692419686459,-0.000819095052049666,NA,1,50
"1226","sp27","sp40",1,NA,NA,-0.000357779152568056,0,50
"1227","sp27","sp42",5,NA,NA,-0.000259884865101495,0,50
"1228","sp27","sp42",6,NA,NA,-0.000385272868390269,0,50
"1229","sp27","sp46",1,NA,NA,-0.00162691146683792,0,50
"1230","sp27","sp46",8,NA,NA,-0.00263897318357957,0,50
"1231","sp27","sp46",9,NA,NA,-0.000288257328927353,0,50
"1232","sp27","sp49",1,-0.0770300706839716,-0.0564857232431995,-0.0388400778380925,3,50
"1233","sp28","sp29",1,NA,NA,0.222581899908244,0,50
"1234","sp28","sp29",2,NA,NA,0.0242429133391632,0,50
"1235","sp28","sp29",3,NA,NA,0.0237822431098604,0,50
"1236","sp28","sp29",4,NA,NA,0.0107826625215123,0,50
"1237","sp28","sp29",5,NA,NA,0.0188704076323972,0,50
"1238","sp28","sp29",6,NA,NA,0.0303787417584209,0,50
"1239","sp28","sp29",7,NA,NA,0.0236271458178435,0,50
"1240","sp28","sp29",8,NA,NA,0.0162926132550557,0,50
"1241","sp28","sp29",9,NA,NA,0.0214195359254366,0,50
"1242","sp28","sp29",10,NA,NA,0.0194153970227951,0,50
"1243","sp28","sp30",1,NA,NA,0.028401078269028,0,50
"1244","sp28","sp30",2,0.00470301596045958,0.0203010211302163,0.339565809162452,3,50
"1245","sp28","sp30",3,0.0689573730126083,0.0756272937291682,0.289083308285974,3,50
"1246","sp28","sp30",4,0.0384378120406043,0.0292977511449455,0.297572857865607,3,50
"1247","sp28","sp30",5,NA,NA,0.226672210206666,0,50
"1248","sp28","sp30",6,NA,NA,0.252157509502561,0,50
"1249","sp28","sp30",7,NA,NA,0.218751133833669,0,50
"1250","sp28","sp30",8,NA,NA,0.224008845727948,0,50
"1251","sp28","sp30",9,NA,NA,0.305285408790486,0,50
"1252","sp28","sp30",10,NA,NA,0.231964004159227,0,50
"1253","sp28","sp32",3,NA,NA,-0.00927996916955983,0,50
"1254","sp28","sp32",9,NA,NA,-0.0129815090702311,0,50
"1255","sp28","sp32",10,NA,NA,-0.0289195725916573,0,50
"1256","sp28","sp38",1,NA,NA,-0.000719301212383826,0,50
"1257","sp28","sp40",1,NA,NA,-0.000279304997860941,0,50
"1258","sp28","sp42",6,NA,NA,-0.000698384416449494,0,50
"1259","sp28","sp44",2,0.000296339570014136,NA,NA,0,50
"1260","sp28","sp46",1,NA,NA,-0.000202311003893359,0,50
"1261","sp28","sp46",2,0.010515672479797,0.00919769417003301,-0.000350533605425795,3,50
"1262","sp28","sp46",6,NA,NA,-0.000558077106731597,0,50
"1263","sp28","sp46",8,NA,NA,-0.00137923742512103,0,50
"1264","sp28","sp46",9,NA,NA,-0.000306144073657977,0,50
"1265","sp28","sp46",10,0.00179488610680967,NA,NA,0,50
"1266","sp28","sp49",1,NA,NA,-0.00200904420072542,0,50
"1267","sp29","sp30",1,NA,NA,0.0137791294376311,0,50
"1268","sp29","sp30",2,NA,NA,0.0791029268435432,0,50
"1269","sp29","sp30",3,NA,NA,0.10430885230877,0,50
"1270","sp29","sp30",4,NA,NA,0.0426252457187368,0,50
"1271","sp29","sp30",5,NA,NA,0.0921187906967423,0,50
"1272","sp29","sp30",6,NA,NA,0.132847307321062,0,50
"1273","sp29","sp30",7,NA,NA,0.145521564950209,0,50
"1274","sp29","sp30",8,NA,NA,0.104383208612609,0,50
"1275","sp29","sp30",9,NA,NA,0.0965326871376575,0,50
"1276","sp29","sp30",10,NA,NA,0.0992010698712038,0,50
"1277","sp29","sp32",3,NA,NA,-0.00334845667595577,0,50
"1278","sp29","sp32",9,NA,NA,-0.00183760670156191,0,50
"1279","sp29","sp32",10,NA,NA,-0.00219550755432397,0,50
"1280","sp29","sp37",2,NA,NA,-0.011664100764587,0,50
"1281","sp29","sp38",1,NA,NA,-0.000348977754161196,0,50
"1282","sp29","sp40",1,NA,NA,-0.000362411665196634,0,50
"1283","sp29","sp40",5,0.000467468917215968,0.00164374223306128,NA,1,50
"1284","sp29","sp42",6,NA,NA,-0.000341317397230913,0,50
"1285","sp29","sp46",1,NA,NA,-0.000315557475329047,0,50
"1286","sp29","sp46",2,NA,NA,-0.000482709055901794,0,50
"1287","sp29","sp46",6,NA,NA,-0.000465725258683252,0,50
"1288","sp29","sp46",8,NA,NA,-0.000257005625304035,0,50
"1289","sp29","sp46",9,NA,NA,-0.000534509667981958,0,50
"1290","sp29","sp49",1,NA,NA,-0.00265243659473156,0,50
"1291","sp30","sp32",3,NA,NA,-0.0460810787276331,0,50
"1292","sp30","sp32",9,NA,NA,-0.0272372953682651,0,50
"1293","sp30","sp32",10,NA,NA,-0.00674691774754978,0,50
"1294","sp30","sp37",2,NA,NA,-0.000643674087024801,0,50
"1295","sp30","sp38",1,-0.0125495108162206,-0.008427158903616,-0.0362362545434617,3,50
"1296","sp30","sp39",1,0.000503099545483135,NA,NA,0,50
"1297","sp30","sp40",1,NA,NA,-0.0006193420019122,0,50
"1298","sp30","sp42",6,NA,NA,-0.00157982542510962,0,50
"1299","sp30","sp46",1,NA,NA,-0.000660802555577604,0,50
"1300","sp30","sp46",6,NA,NA,-0.00070970681505294,0,50
"1301","sp30","sp46",8,NA,NA,-0.00319493739236597,0,50
"1302","sp30","sp46",9,NA,NA,-0.00142013810321483,0,50
"1303","sp30","sp49",1,0.0165125885196521,0.00211781059113458,-0.00212042810023624,3,50
"1304","sp31","sp35",3,0.0623954339050157,0.0425931743666828,NA,1,50
"1305","sp31","sp35",5,0.0669018617044862,0.047546471046618,0.00043672577400361,3,50
"1306","sp31","sp44",6,-0.0274284286447273,-0.0161883557790028,NA,1,50
"1307","sp31","sp45",6,NA,0.017930192436756,NA,0,50
"1308","sp31","sp47",3,-0.0351727414251703,-0.0302033663658767,-0.000454462692338263,3,50
"1309","sp31","sp47",4,-0.0477112883850501,-0.0418577258704201,NA,1,50
"1310","sp31","sp47",5,-0.0169080733998563,-0.0224176282468453,NA,1,50
"1311","sp31","sp47",6,-0.0125263123541955,NA,NA,0,50
"1312","sp31","sp47",7,-0.0121709634911872,-0.0121020537396829,-0.00745867473452818,3,50
"1313","sp31","sp47",9,-0.11452726863592,-0.137665728510339,-0.0481450250343121,3,50
"1314","sp31","sp47",10,-0.00127146125252849,NA,NA,0,50
"1315","sp32","sp47",8,-0.0121547692118522,-0.0113046219946969,NA,1,50
"1316","sp34","sp40",2,-0.102876857263306,-0.0683048218314434,NA,1,50
"1317","sp34","sp40",4,-0.085591520451114,-0.0623159350263242,NA,1,50
"1318","sp34","sp40",6,-0.0696660019656168,-0.0493794392989938,NA,1,50
"1319","sp34","sp40",9,-0.0260364142211542,NA,NA,0,50
"1320","sp34","sp43",4,0.000953911642871971,0.000593171757343295,NA,1,50
"1321","sp35","sp46",7,NA,-0.000286031300007293,NA,0,50
"1322","sp35","sp47",3,-0.00157619592969869,-0.000922908801617046,NA,1,50
"1323","sp35","sp47",5,-0.000809463422306365,-0.000764758255875274,NA,1,50
"1324","sp38","sp39",4,0.0426606355069702,0.040279413742787,NA,1,50
"1325","sp38","sp39",9,NA,0.00553697607189107,NA,0,50
"1326","sp39","sp49",1,0.0420073607769902,0.0200000123851386,0.00659599621964976,3,50
"1327","sp40","sp43",4,-0.0155797809196737,-0.0133057139456585,NA,1,50
"1328","sp40","sp44",4,0.00101813795040223,NA,NA,0,50
"1329","sp41","sp49",7,0.00307318183899441,0.0281001490427097,NA,1,50
"1330","sp44","sp45",6,NA,-0.000207874197747831,NA,0,50
"1331","sp44","sp46",2,0.0393149212424463,0.0288660456730797,0.0114872561930415,3,50
"1332","sp44","sp47",6,0.000246452458290218,NA,NA,0,50
"1333","sp46","sp47",1,0.0344923119191757,NA,NA,0,50
"1334","sp1","sp21",2,NA,-0.00597927225200368,-0.0139558865446635,2,75
"1335","sp1","sp22",2,NA,NA,-0.000431632491505347,0,75
"1336","sp1","sp23",2,NA,NA,-0.00119378418541196,0,75
"1337","sp1","sp24",2,NA,NA,-0.00146479339594547,0,75
"1338","sp1","sp25",2,NA,NA,-0.00144651226312783,0,75
