"","Source","Sink","Time","L_Edge_weight","O_Edge_weight","Cov_Edge_weight","Recovery","TaxaSize"
"1",NA,NA,"1",NA,NA,NA,0,10
"2",NA,NA,"10",NA,NA,NA,0,10
"3",NA,NA,"2",NA,NA,NA,0,10
"4",NA,NA,"3",NA,NA,NA,0,10
"5",NA,NA,"4",NA,NA,NA,0,10
"6",NA,NA,"5",NA,NA,NA,0,10
"7",NA,NA,"6",NA,NA,NA,0,10
"8",NA,NA,"7",NA,NA,NA,0,10
"9",NA,NA,"8",NA,NA,NA,0,10
"10","sp3","sp4","9",-0.0301790240851856,NA,NA,0,10
"11","sp4",NA,"sp3",NA,-0.0290400023398479,NA,0,10
"12","sp8",NA,"sp7",NA,NA,0.0107214192842513,0,10
"13","sp8",NA,"sp7",NA,NA,0.020925597785187,0,10
"14",NA,NA,NA,NA,NA,NA,0,10
"15",NA,NA,NA,NA,NA,NA,0,10
"16",NA,NA,NA,NA,NA,NA,0,10
"17",NA,NA,NA,NA,NA,NA,0,10
"18",NA,NA,NA,NA,NA,NA,0,10
"19",NA,NA,NA,NA,NA,NA,0,10
"20",NA,NA,NA,NA,NA,NA,0,10
"21",NA,NA,NA,NA,NA,NA,0,10
"22",NA,NA,NA,NA,NA,NA,0,10
"23",NA,NA,NA,NA,NA,NA,0,10
"24",NA,NA,NA,NA,NA,NA,0,10
"25",NA,NA,NA,NA,NA,NA,0,10
"26",NA,NA,NA,NA,NA,NA,0,10
"27",NA,NA,NA,NA,NA,NA,0,10
"28",NA,NA,NA,NA,NA,NA,0,10
"29",NA,NA,NA,NA,NA,NA,0,10
"30",NA,NA,NA,NA,NA,NA,0,10
"31",NA,NA,NA,NA,NA,NA,0,10
"32",NA,NA,NA,NA,NA,NA,0,10
"33",NA,NA,NA,NA,NA,NA,0,10
"34",NA,NA,NA,NA,NA,NA,0,10
"35",NA,NA,NA,NA,NA,NA,0,10
"36",NA,NA,NA,NA,NA,NA,0,10
"37",NA,NA,NA,NA,NA,NA,0,10
"38",NA,NA,NA,NA,NA,NA,0,10
"39",NA,NA,NA,NA,NA,NA,0,10
"40",NA,NA,NA,NA,NA,NA,0,10
"41",NA,NA,NA,NA,NA,NA,0,10
"42",NA,NA,NA,NA,NA,NA,0,10
"43",NA,NA,NA,NA,NA,NA,0,10
"44",NA,NA,NA,NA,NA,NA,0,10
"45",NA,NA,NA,NA,NA,NA,0,10
"46",NA,NA,NA,NA,NA,NA,0,10
"47",NA,NA,NA,NA,NA,NA,0,10
"48",NA,NA,NA,NA,NA,NA,0,10
"49",NA,NA,NA,NA,NA,NA,0,10
"50",NA,NA,NA,NA,NA,NA,0,10
"51",NA,NA,NA,NA,NA,NA,0,10
"52",NA,NA,NA,NA,NA,NA,0,10
"53",NA,NA,NA,NA,NA,NA,0,10
"54",NA,NA,NA,NA,NA,NA,0,10
"55",NA,NA,NA,NA,NA,NA,0,10
"56",NA,NA,NA,NA,NA,NA,0,10
"57",NA,NA,NA,NA,NA,NA,0,10
"58",NA,NA,NA,NA,NA,NA,0,10
"59",NA,NA,NA,NA,NA,NA,0,10
"60",NA,NA,NA,NA,NA,NA,0,10
"61",NA,NA,NA,NA,NA,NA,0,10
"62",NA,NA,NA,NA,NA,NA,0,10
"63",NA,NA,NA,NA,NA,NA,0,10
"64",NA,NA,NA,NA,NA,NA,0,10
"65",NA,NA,NA,NA,NA,NA,0,10
"66",NA,NA,NA,NA,NA,NA,0,10
"67",NA,NA,NA,NA,NA,NA,0,10
"68",NA,NA,NA,NA,NA,NA,0,10
"69",NA,NA,NA,NA,NA,NA,0,10
"70",NA,NA,NA,NA,NA,NA,0,10
"71",NA,NA,NA,NA,NA,NA,0,10
"72",NA,NA,NA,NA,NA,NA,0,10
"73",NA,NA,NA,NA,NA,NA,0,10
"74",NA,NA,NA,NA,NA,NA,0,10
"75",NA,NA,NA,NA,NA,NA,0,10
"76",NA,NA,NA,NA,NA,NA,0,10
"77",NA,NA,NA,NA,NA,NA,0,10
"78",NA,NA,NA,NA,NA,NA,0,10
"79",NA,NA,NA,NA,NA,NA,0,10
"80",NA,NA,NA,NA,NA,NA,0,10
"81",NA,NA,NA,NA,NA,NA,0,10
"82",NA,NA,NA,NA,NA,NA,0,10
"83",NA,NA,NA,NA,NA,NA,0,10
"84",NA,NA,NA,NA,NA,NA,0,10
"85",NA,NA,NA,NA,NA,NA,0,10
"86",NA,NA,"1",NA,NA,NA,0,20
"87","sp1","sp9","10",-0.0112217496203161,NA,NA,0,20
"88","sp1","sp20","10",-0.00641235859520839,NA,NA,0,20
"89","sp5","sp15","10",-0.0186689508952286,NA,NA,0,20
"90","sp7","sp8","2",0.0182884652148068,NA,NA,0,20
"91",NA,NA,"3",NA,NA,NA,0,20
"92","sp7","sp8","4",0.00942990639855501,NA,NA,0,20
"93","sp7","sp8","5",0.0406071451128003,NA,NA,0,20
"94","sp1","sp20","6",-0.12265744035368,NA,NA,0,20
"95","sp12","sp13","7",0.050227303666323,NA,NA,0,20
"96",NA,NA,"8",NA,NA,NA,0,20
"97","sp12","sp13","9",0.0473444548912357,NA,NA,0,20
"98","sp9",NA,"sp1",NA,-0.0276602586830251,NA,0,20
"99","sp20",NA,"sp1",NA,-0.0179167779914936,-0.0223305719428601,2,20
"100","sp20",NA,"sp1",NA,-0.132988070821761,-0.0223305719428601,2,20
"101","sp11",NA,"sp10",NA,0.00903920748651427,NA,0,20
"102","sp12",NA,"sp11",NA,NA,0.000266398188514036,0,20
"103","sp12",NA,"sp11",NA,NA,0.000638285141763424,0,20
"104","sp12",NA,"sp11",NA,NA,0.00923117363697492,0,20
"105","sp12",NA,"sp11",NA,NA,0.0116281336191512,0,20
"106","sp12",NA,"sp11",NA,NA,0.00665366895719738,0,20
"107","sp12",NA,"sp11",NA,NA,0.0130562709872239,0,20
"108","sp12",NA,"sp11",NA,NA,0.026823269264188,0,20
"109","sp12",NA,"sp11",NA,NA,0.00883678119931195,0,20
"110","sp13",NA,"sp11",NA,NA,0.0886200415697103,0,20
"111","sp13",NA,"sp11",NA,NA,0.199221549159859,0,20
"112","sp13",NA,"sp11",NA,NA,0.00283881222327579,0,20
"113","sp13",NA,"sp11",NA,NA,0.0100022659876576,0,20
"114","sp13",NA,"sp11",NA,NA,0.13488912030437,0,20
"115","sp13",NA,"sp11",NA,NA,0.159519622844637,0,20
"116","sp13",NA,"sp11",NA,NA,0.124064314862917,0,20
"117","sp13",NA,"sp11",NA,NA,0.179614975783001,0,20
"118","sp14",NA,"sp11",NA,NA,0.0215067917464324,0,20
"119","sp14",NA,"sp11",NA,NA,0.000397586880360838,0,20
"120","sp14",NA,"sp11",NA,NA,0.00446700386160098,0,20
"121","sp14",NA,"sp11",NA,NA,0.0145947303978933,0,20
"122","sp14",NA,"sp11",NA,NA,0.00501104429326389,0,20
"123","sp14",NA,"sp11",NA,NA,0.0117192093200705,0,20
"124","sp14",NA,"sp11",NA,NA,0.000592238443181859,0,20
"125","sp14",NA,"sp11",NA,NA,0.00154537578480261,0,20
"126","sp14",NA,"sp11",NA,NA,0.00570411370505651,0,20
"127","sp15",NA,"sp11",NA,NA,0.00891463956690482,0,20
"128","sp15",NA,"sp11",NA,NA,0.0103414259197688,0,20
"129","sp15",NA,"sp11",NA,NA,0.0117523400110553,0,20
"130","sp15",NA,"sp11",NA,NA,0.0199466633975699,0,20
"131","sp15",NA,"sp11",NA,NA,0.00749864801445917,0,20
"132","sp15",NA,"sp11",NA,NA,0.000905877772273088,0,20
"133","sp15",NA,"sp11",NA,NA,0.000394885403294602,0,20
"134","sp15",NA,"sp11",NA,NA,0.0259431145796489,0,20
"135","sp15",NA,"sp11",NA,NA,0.0159420040677954,0,20
"136","sp18",NA,"sp11",NA,NA,-0.000479488161185188,0,20
"137","sp19",NA,"sp11",NA,NA,-0.0421956155345555,0,20
"138","sp13",NA,"sp12",NA,0.0245621944089581,0.138725930395505,2,20
"139","sp13",NA,"sp12",NA,0.0245621944089581,0.213242839888126,2,20
"140","sp13",NA,"sp12",NA,0.0245621944089581,0.0456215738687372,2,20
"141","sp13",NA,"sp12",NA,0.0245621944089581,0.149875529746187,2,20
"142","sp13",NA,"sp12",NA,0.0245621944089581,0.0606673329907178,2,20
"143","sp13",NA,"sp12",NA,0.0245621944089581,0.103174314524757,2,20
"144","sp13",NA,"sp12",NA,0.0245621944089581,0.0843166582334837,2,20
"145","sp13",NA,"sp12",NA,0.0245621944089581,0.216246634890757,2,20
"146","sp13",NA,"sp12",NA,0.0245621944089581,0.0928095211233853,2,20
"147","sp14",NA,"sp12",NA,NA,0.0180103682148569,0,20
"148","sp14",NA,"sp12",NA,NA,0.0134080348110055,0,20
"149","sp14",NA,"sp12",NA,NA,0.00584125769879224,0,20
"150","sp14",NA,"sp12",NA,NA,0.00142787018161671,0,20
"151","sp14",NA,"sp12",NA,NA,0.00399043760201463,0,20
"152","sp14",NA,"sp12",NA,NA,0.0184610174080338,0,20
"153","sp14",NA,"sp12",NA,NA,0.0107728819583245,0,20
"154","sp14",NA,"sp12",NA,NA,0.0120287160141905,0,20
"155","sp14",NA,"sp12",NA,NA,0.000796095759314071,0,20
"156","sp14",NA,"sp12",NA,NA,0.00144659426942122,0,20
"157","sp15",NA,"sp12",NA,NA,0.00025682860673739,0,20
"158","sp15",NA,"sp12",NA,NA,0.10360110548251,0,20
"159","sp15",NA,"sp12",NA,NA,0.00841065618295531,0,20
"160","sp15",NA,"sp12",NA,NA,0.000300099661165019,0,20
"161","sp15",NA,"sp12",NA,NA,0.0169978579057516,0,20
"162","sp15",NA,"sp12",NA,NA,0.0766357049846625,0,20
"163","sp15",NA,"sp12",NA,NA,0.0929059415499493,0,20
"164","sp15",NA,"sp12",NA,NA,0.0389397412385716,0,20
"165","sp15",NA,"sp12",NA,NA,0.00607185226415554,0,20
"166","sp15",NA,"sp12",NA,NA,0.0919031363655549,0,20
"167","sp18",NA,"sp12",NA,NA,-0.0785973964764335,0,20
"168","sp19",NA,"sp12",NA,NA,-0.00045046389549834,0,20
"169","sp19",NA,"sp12",NA,NA,-0.000254605877984501,0,20
"170","sp14",NA,"sp13",NA,NA,0.0725254011718104,0,20
"171","sp14",NA,"sp13",NA,NA,0.100076628232759,0,20
"172","sp14",NA,"sp13",NA,NA,0.0330642700348977,0,20
"173","sp14",NA,"sp13",NA,NA,0.0462107262408616,0,20
"174","sp14",NA,"sp13",NA,NA,0.0140905458269779,0,20
"175","sp14",NA,"sp13",NA,NA,0.0578109148617114,0,20
"176","sp14",NA,"sp13",NA,NA,0.124519337879441,0,20
"177","sp14",NA,"sp13",NA,NA,0.0457986884861852,0,20
"178","sp14",NA,"sp13",NA,NA,0.00691471184783874,0,20
"179","sp15",NA,"sp13",NA,NA,0.167901368942252,0,20
"180","sp15",NA,"sp13",NA,NA,0.144097411184243,0,20
"181","sp15",NA,"sp13",NA,NA,0.117565868875609,0,20
"182","sp15",NA,"sp13",NA,NA,0.00971224377791136,0,20
"183","sp15",NA,"sp13",NA,NA,0.131718689287327,0,20
"184","sp15",NA,"sp13",NA,NA,0.1248713591819,0,20
"185","sp15",NA,"sp13",NA,NA,0.208241926245836,0,20
"186","sp15",NA,"sp13",NA,NA,0.0683717478495997,0,20
"187","sp15",NA,"sp13",NA,NA,0.18613172731285,0,20
"188","sp18",NA,"sp13",NA,NA,-0.00559828983395788,0,20
"189","sp19",NA,"sp13",NA,NA,-0.00771767146746417,0,20
"190","sp19",NA,"sp13",NA,NA,-0.00078143968667982,0,20
"191","sp15",NA,"sp14",NA,NA,0.0207342226701064,0,20
"192","sp15",NA,"sp14",NA,NA,0.104934083014039,0,20
"193","sp15",NA,"sp14",NA,NA,0.144386679769059,0,20
"194","sp15",NA,"sp14",NA,NA,0.000303975117714542,0,20
"195","sp15",NA,"sp14",NA,NA,0.0558147468592357,0,20
"196","sp15",NA,"sp14",NA,NA,0.152060371199778,0,20
"197","sp15",NA,"sp14",NA,NA,0.0538118660780132,0,20
"198","sp15",NA,"sp14",NA,NA,0.114156034566802,0,20
"199","sp15",NA,"sp14",NA,NA,0.0945747888215386,0,20
"200","sp15",NA,"sp14",NA,NA,0.128114386999184,0,20
"201","sp18",NA,"sp14",NA,0.00937449733229845,NA,0,20
"202","sp19",NA,"sp14",NA,-0.0497937702877583,-0.0283896043615361,2,20
"203","sp19",NA,"sp14",NA,-0.0497937702877583,-0.0342367522494004,2,20
"204","sp18",NA,"sp15",NA,NA,-0.00211288980708988,0,20
"205","sp19",NA,"sp15",NA,NA,-0.00337398206926,0,20
"206","sp19",NA,"sp15",NA,NA,-0.00269795933163926,0,20
"207","sp3",NA,"sp2",NA,0.00172940171794972,NA,0,20
"208","sp8",NA,"sp2",NA,-0.0159429223277091,NA,0,20
"209","sp12",NA,"sp6",NA,NA,-0.00113229419801012,0,20
"210","sp13",NA,"sp6",NA,NA,-0.00143283786939183,0,20
"211","sp14",NA,"sp6",NA,NA,-0.00139128040232158,0,20
"212","sp15",NA,"sp6",NA,NA,-0.0176551669587081,0,20
"213","sp8",NA,"sp7",NA,0.00941011934698471,0.00458590897492944,2,20
"214","sp8",NA,"sp7",NA,0.040592536159928,0.00458590897492944,2,20
"215","sp11",NA,"sp9",NA,NA,-0.0357467198399638,0,20
"216","sp11",NA,"sp9",NA,NA,-0.00353897776048113,0,20
"217","sp11",NA,"sp9",NA,NA,-0.0134282430957857,0,20
"218","sp11",NA,"sp9",NA,NA,-0.0412212100861096,0,20
"219","sp11",NA,"sp9",NA,NA,-0.0118004027471177,0,20
"220","sp12",NA,"sp9",NA,-0.00909757136095507,-0.000229343982014215,2,20
"221","sp12",NA,"sp9",NA,-0.00909757136095507,-0.0364009282414449,2,20
"222","sp13",NA,"sp9",NA,NA,-0.0022017215066127,0,20
"223","sp13",NA,"sp9",NA,NA,-0.000488061400822943,0,20
"224","sp13",NA,"sp9",NA,NA,-0.000283493389348532,0,20
"225","sp13",NA,"sp9",NA,NA,-0.00673654284000455,0,20
"226","sp14",NA,"sp9",NA,NA,-0.000345841019112011,0,20
"227","sp15",NA,"sp9",NA,NA,-0.000256927659185329,0,20
"228","sp15",NA,"sp9",NA,NA,-0.00250626446594469,0,20
"229","sp20",NA,"sp9",NA,0.00035788578987206,NA,0,20
"230",NA,NA,NA,NA,NA,NA,0,20
"231",NA,NA,NA,NA,NA,NA,0,20
"232","sp1","sp19","6",NA,-0.000643836398329579,NA,0,50
"233","sp1","sp22","7",-0.00724984920999411,NA,NA,0,50
"234","sp1","sp34","6",0.0236248226942653,0.0370895149514254,NA,1,50
"235","sp1","sp40","6",-0.0147968762750032,-0.0256395180185498,NA,1,50
"236","sp2","sp11","4",0.0645927514429522,0.0675315428222813,0.0546459115119786,3,50
"237","sp2","sp11","7",0.0298352292935533,0.00859464291440409,0.0226540622573095,3,50
"238","sp2","sp30","4",NA,NA,-0.000426614604752864,0,50
"239","sp3","sp24","2",0.079905085946443,0.0609413877709756,NA,1,50
"240","sp3","sp24","6",0.0295053552416385,0.000942834000622071,NA,1,50
"241","sp3","sp24","10",0.0349993305363419,0.0257080684589641,NA,1,50
"242","sp3","sp35","7",-0.0503648411920609,-0.0514766007007585,NA,1,50
"243","sp3","sp42","2",-0.0359906658067964,-0.0465067783938056,NA,1,50
"244","sp3","sp46","7",NA,NA,0.0060213221625206,0,50
"245","sp3","sp49","5",NA,-0.0018281640716179,NA,0,50
"246","sp4","sp26","7",0.0836957857096999,0.0824878413437733,NA,1,50
"247","sp4","sp26","9",NA,0.0076984326366637,NA,0,50
"248","sp4","sp36","1",0.00078596542553877,NA,NA,0,50
"249","sp5","sp28","2",NA,-0.000238323536903378,NA,0,50
"250","sp5","sp30","2",-0.0152285805791142,-0.00869165792218014,NA,1,50
"251","sp5","sp30","4",-0.0303328026229763,-0.019102767064433,NA,1,50
"252","sp6","sp12","3",NA,0.0498177546660803,NA,0,50
"253","sp6","sp15","7",-0.00112321570818568,NA,NA,0,50
"254","sp6","sp18","3",-0.0247306680085379,-0.0248094701247613,NA,1,50
"255","sp6","sp18","6",-0.0440151486132697,-0.0667343804783059,NA,1,50
"256","sp6","sp18","8",-0.0386404781433074,-0.0228980227139702,NA,1,50
"257","sp6","sp18","9",NA,-0.00534717566616388,NA,0,50
"258","sp6","sp18","10",-0.0735223261297739,-0.0474889773676084,-0.011764873442324,3,50
"259","sp6","sp31","5",0.000227928379644761,NA,NA,0,50
"260","sp6","sp33","6",NA,-0.00157527753859357,NA,0,50
"261","sp6","sp36","8",NA,-0.00798934507872462,NA,0,50
"262","sp6","sp47","5",-0.0202517636450758,-0.00325688129365097,NA,1,50
"263","sp6","sp47","7",-0.0166375743370258,NA,NA,0,50
"264","sp6","sp50","3",0.100212966142787,0.0800888389116674,0.0648032333537806,3,50
"265","sp6","sp50","4",0.0680819670053677,0.0488249944674926,0.0196755269511195,3,50
"266","sp6","sp50","6",0.0364369864753472,0.0512765884437352,0.0108126369704659,3,50
"267","sp6","sp50","8",0.0304346988229863,0.00807951976912632,NA,1,50
"268","sp6","sp50","10",0.0103884572754512,0.00672970748369572,NA,1,50
"269","sp8","sp13","3",-0.0240009165519707,-0.0321792375414714,NA,1,50
"270","sp8","sp21","4",NA,NA,-0.0393282000073133,0,50
"271","sp8","sp22","4",NA,NA,-0.00224183795258698,0,50
"272","sp8","sp23","4",NA,NA,-0.001611997747149,0,50
"273","sp8","sp24","4",NA,NA,-0.000261816384355001,0,50
"274","sp8","sp25","4",NA,NA,-0.000210252681948894,0,50
"275","sp8","sp26","4",NA,NA,-0.00115419872266478,0,50
"276","sp8","sp28","4",NA,NA,-0.00171632423476592,0,50
"277","sp8","sp30","4",NA,NA,-0.000521348609324527,0,50
"278","sp8","sp47","2",-0.0263354388412289,-0.049175040952692,NA,1,50
"279","sp8","sp47","10",-0.00584457089573232,-0.0173402474449444,NA,1,50
"280","sp9","sp41","1",-0.0199396400389928,-0.00760605500676653,NA,1,50
"281","sp10","sp11","3",NA,-0.00191764734336153,NA,0,50
"282","sp10","sp11","9",-0.0569856882200587,-0.0707037523705647,NA,1,50
"283","sp10","sp31","1",-0.00827942064913412,-0.013349343481223,NA,1,50
"284","sp11","sp21","5",NA,NA,-0.000536275993194572,0,50
"285","sp11","sp22","4",NA,NA,-0.00114201952218374,0,50
"286","sp11","sp22","5",NA,NA,-0.000777397049002322,0,50
"287","sp11","sp23","5",NA,NA,-0.00369954712225689,0,50
"288","sp11","sp24","4",NA,NA,-0.000634459248922599,0,50
"289","sp11","sp24","5",NA,NA,-0.00320467609289846,0,50
"290","sp11","sp25","4",NA,NA,-0.000485762269650913,0,50
"291","sp11","sp25","5",NA,NA,-0.0019347753534821,0,50
"292","sp11","sp26","5",NA,NA,-0.00387620641057943,0,50
"293","sp11","sp27","5",NA,NA,-0.0016384527788745,0,50
"294","sp11","sp28","4",NA,NA,-0.00216866581304595,0,50
"295","sp11","sp28","5",NA,NA,-0.00117209289323808,0,50
"296","sp11","sp29","5",NA,NA,-0.0751898092702185,0,50
"297","sp11","sp30","4",NA,NA,-0.0112725650453279,0,50
"298","sp11","sp30","5",NA,NA,-0.00516256178182976,0,50
"299","sp12","sp18","3",NA,-0.000886754199396387,NA,0,50
"300","sp12","sp20","1",NA,0.00379172228451585,NA,0,50
"301","sp12","sp21","1",NA,NA,-0.0496812983442126,0,50
"302","sp12","sp22","1",NA,NA,-0.00328392026569896,0,50
"303","sp12","sp23","1",NA,NA,-0.00808046481467793,0,50
"304","sp12","sp24","1",NA,NA,-0.01799356153342,0,50
"305","sp12","sp25","1",NA,NA,-0.00689421604913584,0,50
"306","sp12","sp26","1",NA,NA,-0.00125284741949351,0,50
"307","sp12","sp27","1",NA,NA,-0.00170074052951822,0,50
"308","sp12","sp28","1",NA,NA,-0.000602997387553712,0,50
"309","sp12","sp29","1",NA,NA,-0.000814133692025349,0,50
"310","sp12","sp30","1",NA,NA,-0.0166635641594509,0,50
"311","sp12","sp38","1",NA,NA,0.000245895483149963,0,50
"312","sp12","sp40","1",NA,NA,0.00240371578716796,0,50
"313","sp12","sp46","1",NA,NA,0.000762784647348953,0,50
"314","sp12","sp50","3",NA,0.00286258085612319,NA,0,50
"315","sp13","sp15","4",0.105721434941512,0.117230573679769,0.0938715763643278,3,50
"316","sp13","sp15","5",0.0086164175398165,0.0367230607644284,0.00675260165698361,3,50
"317","sp13","sp15","7",NA,NA,0.0135835964323201,0,50
"318","sp13","sp15","10",0.0916257985736653,0.0924115110323694,0.0800692865463571,3,50
"319","sp13","sp29","2",0.096174733929043,0.0392086660348167,NA,1,50
"320","sp13","sp29","3",NA,0.00502642041813794,NA,0,50
"321","sp13","sp29","5",0.0299355721935904,0.0372367688907166,NA,1,50
"322","sp13","sp29","6",0.0924892138369409,0.10240696458598,NA,1,50
"323","sp13","sp29","9",0.0421543848427512,0.0235579140107184,NA,1,50
"324","sp13","sp31","5",-0.000227190304954453,-0.00102543068519816,NA,1,50
"325","sp13","sp31","7",NA,NA,-0.00133978687440502,0,50
"326","sp13","sp40","5",0.00683520139853572,0.0136652464785773,0.0433963527760799,3,50
"327","sp13","sp47","7",NA,NA,0.000740541967004784,0,50
"328","sp14","sp17","8",-0.000212559414426312,NA,NA,0,50
"329","sp14","sp32","2",-0.0184561465728723,NA,NA,0,50
"330","sp14","sp32","8",-0.0330827865291864,-0.0481084287163092,NA,1,50
"331","sp14","sp47","8",NA,0.000242647117726351,NA,0,50
"332","sp15","sp24","3",NA,-0.00460656030343337,NA,0,50
"333","sp15","sp29","5",NA,0.000975785450807374,NA,0,50
"334","sp15","sp31","2",-0.0134763447256217,NA,NA,0,50
"335","sp15","sp31","3",-0.0742882600760192,-0.0616225929808529,-0.0335053567754345,3,50
"336","sp15","sp31","4",NA,-0.00207000470393064,NA,0,50
"337","sp15","sp31","5",-0.0369930095648249,-0.0391312715378131,-0.00754611589488714,3,50
"338","sp15","sp31","7",-0.177146324815533,-0.178347239985883,-0.141211295328149,3,50
"339","sp15","sp31","8",-0.0100165366805464,-0.0142251496431837,NA,1,50
"340","sp15","sp31","9",-0.0415064336765147,-0.0392594779603861,NA,1,50
"341","sp15","sp35","3",-0.00297090141357212,-0.00272603212813354,NA,1,50
"342","sp15","sp35","5",-0.00158273359902796,-0.00166943190832263,NA,1,50
"343","sp15","sp40","5",NA,0.000358096287425645,0.000204581416377562,2,50
"344","sp15","sp45","3",NA,-0.0117395502115155,NA,0,50
"345","sp15","sp47","3",0.0311425618300427,0.0115435679477003,0.030822451490074,3,50
"346","sp15","sp47","5",0.000416346787176922,0.00354551806734708,NA,1,50
"347","sp15","sp47","7",0.0941985804685318,0.110283745394128,0.0780518845223353,3,50
"348","sp15","sp47","9",0.00340992258298582,0.00391932597454471,NA,1,50
"349","sp16","sp48","7",NA,0.00638087148474781,NA,0,50
"350","sp17","sp23","10",NA,NA,-0.000203132592506168,0,50
"351","sp17","sp26","10",NA,NA,-0.000303009283377908,0,50
"352","sp17","sp32","4",0.00442808555288648,NA,NA,0,50
"353","sp17","sp32","8",0.00898491466246469,0.00361604871314536,NA,1,50
"354","sp17","sp32","10",0.0232114071023172,0.0200443189460046,0.0263760512717308,3,50
"355","sp18","sp20","7",NA,-0.00973680682087957,NA,0,50
"356","sp18","sp25","2",NA,-0.018475681047039,NA,0,50
"357","sp18","sp33","6",NA,0.0328889583901627,NA,0,50
"358","sp18","sp50","2",-0.0138031613017947,-0.0198306185565017,NA,1,50
"359","sp18","sp50","3",-0.023320061903792,-0.0181144669682718,NA,1,50
"360","sp18","sp50","6",-0.00114601990908758,-0.002455987114973,NA,1,50
"361","sp18","sp50","8",-0.00446719743658768,-0.012165451225271,NA,1,50
"362","sp18","sp50","10",-0.000547238410133011,-0.000228423455510598,NA,1,50
"363","sp19","sp34","4",NA,-0.028696147295574,NA,0,50
"364","sp19","sp34","6",-0.0114977689462295,-0.0241861667956018,NA,1,50
"365","sp19","sp34","10",-0.0220089404501919,NA,NA,0,50
"366","sp19","sp40","4",NA,0.000798172499281068,NA,0,50
"367","sp19","sp40","6",0.000565603840118912,0.00113803912153005,NA,1,50
"368","sp19","sp49","2",0.0833695755366753,0.0686618827413985,NA,1,50
"369","sp19","sp49","4",0.0108487958707096,0.0137241662369056,NA,1,50
"370","sp19","sp49","6",NA,0.0202684541925565,NA,0,50
"371","sp20","sp27","2",0.00807108295932735,NA,NA,0,50
"372","sp20","sp36","4",-0.0401876154375289,-0.0378676102396736,NA,1,50
"373","sp20","sp36","8",-0.00256619036231387,-0.00100671736000564,NA,1,50
"374","sp20","sp36","9",-0.044422683275308,-0.0245931248848643,NA,1,50
"375","sp20","sp36","10",-0.0510095914167957,-0.0317411363278493,NA,1,50
"376","sp21","sp22","1",NA,NA,0.0417521719313456,0,50
"377","sp21","sp22","2",NA,NA,0.00904432607739818,0,50
"378","sp21","sp22","3",NA,NA,0.00144412761002026,0,50
"379","sp21","sp22","4",NA,NA,0.0823085705995932,0,50
"380","sp21","sp22","5",NA,NA,0.00238604315142296,0,50
"381","sp21","sp22","6",NA,NA,0.0102876898315291,0,50
"382","sp21","sp22","7",NA,NA,0.0657678838755564,0,50
"383","sp21","sp22","8",NA,NA,0.0854343366347808,0,50
"384","sp21","sp22","9",NA,NA,0.0067692937386767,0,50
"385","sp21","sp22","10",NA,NA,0.0281706992725077,0,50
"386","sp21","sp23","1",NA,NA,0.194950978511423,0,50
"387","sp21","sp23","2",NA,NA,0.0398289864599221,0,50
"388","sp21","sp23","3",NA,NA,0.0131460613316712,0,50
"389","sp21","sp23","4",NA,NA,0.0591841346175384,0,50
"390","sp21","sp23","5",NA,NA,0.0313568898192537,0,50
"391","sp21","sp23","6",NA,NA,0.0422357529940205,0,50
"392","sp21","sp23","7",NA,NA,0.0532424386778707,0,50
"393","sp21","sp23","8",NA,NA,0.0666374584727069,0,50
"394","sp21","sp23","9",NA,NA,0.0414111682226495,0,50
"395","sp21","sp23","10",NA,NA,0.0604686919884458,0,50
"396","sp21","sp24","1",NA,NA,0.117348632639669,0,50
"397","sp21","sp24","2",NA,NA,0.0120085715238344,0,50
"398","sp21","sp24","3",NA,NA,0.0190179887569657,0,50
"399","sp21","sp24","4",NA,NA,0.00961259969552453,0,50
"400","sp21","sp24","5",NA,NA,0.022735530142881,0,50
"401","sp21","sp24","6",NA,NA,0.0277572051876455,0,50
"402","sp21","sp24","7",NA,NA,0.00765691884289391,0,50
"403","sp21","sp24","8",NA,NA,0.0473460687016868,0,50
"404","sp21","sp24","9",NA,NA,0.0418432935782156,0,50
"405","sp21","sp24","10",NA,NA,0.013265268285365,0,50
"406","sp21","sp25","1",NA,NA,0.124959038516614,0,50
"407","sp21","sp25","2",NA,NA,0.0113095653328441,0,50
"408","sp21","sp25","3",NA,NA,0.0329218568807386,0,50
"409","sp21","sp25","4",NA,NA,0.00771941645936179,0,50
"410","sp21","sp25","5",NA,NA,0.0638108278475006,0,50
"411","sp21","sp25","6",NA,NA,0.0597961329405886,0,50
"412","sp21","sp25","7",NA,NA,0.00807767734704905,0,50
"413","sp21","sp25","8",NA,NA,0.0265381094872023,0,50
"414","sp21","sp25","9",NA,NA,0.0782748163269112,0,50
"415","sp21","sp25","10",NA,NA,0.0189368641503902,0,50
"416","sp21","sp26","1",NA,NA,0.0108198832174613,0,50
"417","sp21","sp26","2",NA,NA,0.0067050349779899,0,50
"418","sp21","sp26","3",NA,NA,0.0379314807241474,0,50
"419","sp21","sp26","4",NA,NA,0.0423761241621672,0,50
"420","sp21","sp26","5",NA,NA,0.00682257195009068,0,50
"421","sp21","sp26","6",NA,NA,0.0154853483518791,0,50
"422","sp21","sp26","7",NA,NA,0.0051548076514624,0,50
"423","sp21","sp26","8",NA,NA,0.013575966658619,0,50
"424","sp21","sp26","9",NA,NA,0.0141430453955289,0,50
